Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
86,38,3,92,63,46,54,96,27,57
 ,2,83,75,92,81,42,42,2,19
94,74,64,24,2,62,70,2,93,18
34,90,98,3,63,28, , ,85,77
2,4,83,29,28,64,9,46,75,33
45,2,55,76,32,51,34, , ,30
3,52,6,66,62,96,20,93,15,58
91,46, ,80,25,29,1,7,95, 
47,76,29,86,19,72,94,69,6,21
20,35,20,82, ,52,68, ,12,96
38,1, ,95,64,81,58,80,21, 
46,88,89,35,13, ,9,27,48,22
13,81,47,81,18,81,49,6,8,51
 ,99,42,0,95, ,40, ,21,25
 ,52, ,34,81,4,62,50,55,18
96,67,58,32,37,58,16,15,19,94
4,99,22,11,99,76,49,88,2,19
76,3,65,89,69,86,83,40,36,84
82,32,5,39,43,48,37,11,70,88
84,13,61,74,6,34,20,20,88,34
19,51,34, ,4,47,49,57,84,91
 ,51,7,83,98,88,3,16,64,18
55,71,32,57,79,41,87,78,64,22
 ,10,38,13,82,12,19,77,28,76
51,19,32,92,77,49,90,37,78, 
61,36,34,45,60,30,69,58,8,76
48, ,88,46,51,76,86,11,26,0
3,9,88,0,94, ,30,79,7,62
52,10,73,38,28,27,85,18,34,28
 ,99,28,33,26,7, ,94,15,72
95,35,9,70,49,32,10,76,58,98
21,10,22, ,37,25,68,27,36,62
 ,66,76,27,42,48, ,70,0,98
4,78,27,57,39, ,1,2,55,46
32,68,31,50,59,6,7,43,69,95
29, ,31,31,4,46,43,55,67,74
73,81,83,82,93,16,1,47, , 
33, ,80,33,1,84,31,90,42,91
11,59, ,78,37,18,5,50,33,29
98,34,18,5,37,18,45,63,62,14
68,91,85,69,38,68,86,51,98,31
91,40,81,65, ,79,14,35, ,77
15,57,53,87,48,62, ,53, ,90
67,55,34,28,34,43,74, ,32,81
30,24,49,39,34,93,69,1,83,11
34,72,2,74, ,56,5,35,93,60
75, ,21,40,15,22, ,57,26,58
77,33,3,77,60,80,69,84,77,0
32, ,60,79,3,73,60,95,70,72
94,90, ,46,73,17,23,98,10,24
80,0,67,37,37,35,65,38,92,81
7,40,49,76, ,1,95, ,37,52
 ,90,73, ,52,94,60, ,68,53
24, ,84,76,4,56,61,17,0,72
77,14,71,47,43,36,48,18,37,4
 ,60,41,1,70,13,42,24,10,62
42, ,85,58, ,95,71,79,20,3
62,86, ,29,7,25,7,49,47,27
38,1,67,18,59,3,1,67,60,93
41,75,36, ,84,69,98, ,36,31
32,94,70,13,74,34,43,85,25,43
6, ,97,3,38,20,69,87, ,83
19,93,24,31,55,31,24,1,35,64
41,45,69,22,38,93,62,12,23,97
0,77,66,85,83,26,51,59,28,95
87,25, ,37,1, ,80,62,5,37
31,41, ,92,5,59,9,74, ,24
 ,60,70,58,57,57,53,18,90,19
7, , ,12,92, ,44,83,71,3
19,23,12,90,29,52,84,13,33, 
40,8,16,30,90,53,11,81,21,37
21,35,86,41,4,18,94,91,46,60
12,94, ,75,42,9,89,61,99,59
37,13,74,73,86,45,7,17, ,93
23,13,50, ,67,43,20,7,62,75
67,30,85,70,68, ,71,57,23,10
75,77,55,8,21,65,57,86,12,40
 ,92,63,69,90,59,52, ,53,60
40,53, ,10, ,80,49,61, ,74
80,54,21,94,7,27,57, ,38,5
54,2,84,57,92,21,51,52,86,16
72,87,70,29,21,85,73,11,39,4
39,30,90,12,48,37,41,52,2,19
16,0,93,47,80,65, , ,10,79
45,50,49, , ,2,84,34,28,90
45,55, ,21, ,18,36,77,26,64
18,78,81,43,63, ,53,95,48,82
66, ,22,86,68,27,89,3,67,30
0,82,48,45,25,22,34, ,56,70
26,83,72,62,97,71,48,90,14,45
92,76,46,71,7,58,25, ,97,55
68,10,52,67,90,97,27,21,56,86
76,18,53,3,32,89,62,77, ,45
66,63,7,31,29, ,89,37, ,91
92, ,50,1,32,28,24,74,58,12
17,61,44,97,59,73,79,27,49,43
 ,71,32,64,24,49,67,18,28,84
28,85,50,83,51,23, ,95,53,88
86,39, ,23,93, ,77,59,49,99
99,2,4,33,58,61,76,84,90,40
84,82, ,42,6,10,58,59,95,4
52,56,68,83,93, ,45,18,20,70
82,41,88,98,28, ,22,55,44,82
8,1, , ,52,79,20, ,49,49
85,97,41,36,17,31, , ,49,60
96, ,45,63,10,16,22,48,51,12
98,30,30, ,88, , ,4,68,29
3,78,11,99,90,16,82,51,60,12
78,53,50,49,99,87,73, ,84,79
97,66,32,0,57,27,45,43,78,60
1,84,12,84,57,46,14,3,10,61
71,56, ,99,95,88,2,77,39,91
84, ,39,96,16, ,78,19,30, 
30,80,53,34,51, ,78,56,88,2
36,73,93, ,13,47,3,14,10,57
47,87,87,24,8,53,0,40,93,61
11,56,87,99,37,42,64,52, , 
 ,58,57,42,65,50,47,68,13,44
83,21,84,4, ,57,37,23,18,21
13,26,55,39,97,56,6,3,83,50
 ,7,7,85,86,7, ,14,16,72
82,79,51,37,32, ,82,36,80,58
29,98, ,44,95,21,16,37,43, 
81,14,11,20,87,90, ,20,64,99
9,70,62,35,82,90,60,78,46,84
 ,85, ,51,1,62,26,95, , 
82,58, ,49,79, ,42,84,26,12
57,16,81,59,52, ,55,86,71,12
82,5,35,76,64, ,75,38,40,72
27,54,79,17,37,87,51,63,14,20
65,51,26,32,9,67,29,67,88,83
54, ,6,47,64,70,13,92,42,87
92,77,21,97,88,14, , ,98,34
93,93,40,79,60, ,47,7, ,36
9,92,16,12,91,97,55,25,55, 
34,16,13,87,4,57,6,58, ,65
61,26, ,81,10,4,85,75,95,66
10,80, , ,59, ,66, ,27,34
 ,16,12,39,32,64, ,54,58,70
32,27,1,59, ,86,62,83,8,25
84,27,91,3,61,62,0,28,71,51
74,14,11,15,93,68,98,27,99,82
98,61,14,92,37,19,83,49,31,15
5,2,80,95,60,41,23,58,93,23
95,42,77, ,9, ,33,73,66,66
35,40,85,79, ,73,25,89,45,46
42,93,90,5,22,92,95, ,72,88
47,24,15,32,74,31,43,5,78,80
83, ,68,16,8,81,68,84,87,43
87, ,98,91,62,64,74,82, ,18
10,9,86,64,89,84,23,77,71,18
26, ,69,88,34,71,15,32, ,10
 ,99, ,32, ,10,85, ,60,80
71,88,77,94,9,32,78,89,42,77
59,85,75,26,61,36,50,56,19,29
44,46,4,58,48,22,26,41,68,38
74,63, ,20, ,71,49,43,38, 
96,81,19,58,30,95,98,71,89,73
49,80,42,75,35,71,20,64,41,66
82, ,80,40,77,27, ,20,17, 
92,99,73,37,96,67,43,1, ,82
49,71,63,73,25,47,84,89, ,21
48,15,37, ,38,65,60,57,2,90
5,66,6,2,52,17,73,6,73,45
32,33,26,25, ,16,18,71,39,73
74,53,71,71,62,7, ,18,62,99
73,3,30,48,75,75,45, ,10,55
6,19,92,31,51, ,39, ,42,42
75,54,19,92,32, ,87,44,4,98
88,45,99,13,26,53,16,60,16,55
59,47,43,51,49,41,48,2,70,59
57,3, ,63,26,93,49,83,95,47
24, ,63,71,94,82,39, ,43,75
50,98,37,96,44,96,35,89,84,91
31,32,73,50,85,23,27, , ,69
86,70,6, ,96,89,17,64,73,23
0,31,63,54,49,55,6, ,89,3
72,84,45, ,96,19,42,59,45,41
8,19,18,33,15,18, ,47,87,18
89, ,8,96,33,90,42,66,62,88
99,5,13,65,75,25,47, ,56,6
33,15,92,74,76,42,58,78,59, 
65,0,74, ,84,32,30, , ,73
60,87,7,9,75,42,53,0,85,68
24,39,43,22,15,17,44,12,34,17
10,44,44,58,37,64,79,18,75,7
37,66,28,34,2,72,12,76,62,87
61,62,57,63, ,70,59,90,24, 
87,28,85,77,98,97,40,38,99,83
28,34,65,43,54,84,86,1,55,34
 ,32,59,78,91,45,4,89,16,99
 ,13,14,23,71,94, ,12,72,29
33,26,75,30,87,83,72,0,70,5
71,80,17,14,65,41,63,78,99,2
55,73, ,74,12,16,45,79,19,36
39,50,43,16,18,85,81,78,12,20
 ,36,73,4,57,32,17,17,55,72
54,23,78,37,6,8,19, , ,82
88,39,6,33,12,59,27,82, ,61
10,51,57,21,40,85,2,41,31,56
11,15,72,78,2,67,88,15,1,48
50,43, ,85,91,32,94,61,50, 
73,8,6,59,43,59,3,26,61,32
76,69,10,84,98,71,68,13,76,97
33,12,66,83,23,65,31,23,83,44
83,53,95,27,39, ,73,4,49,93
65,42,41,89, ,97,42, ,95,39
61,1,3, ,7,18,78,16,38, 
 ,72,78,43,50,17,27,45,81, 
56,50,21,20,17,56,39,71,52,96
 , ,90, ,69,50,55,8,44,79
 ,96,80,62,26,73,76,52,53,46
12,16,24,72,54,61, ,58,75,26
38,68,37,69,91,52,24,73,45,61
38,88,79,2,59,49,89,15,55,32
98,5,5,11,62,77,57,40,13,90
71, ,60,87,13,19,70, ,93,46
59,78,10,3,71, ,62,65, ,25
49,74, ,36,36,87,49,5, ,43
5, ,77,14,56,42, ,2,18,90
13,87,71,66,39,34,95,30,17,31
51,0,16,38,80,86,13,10, ,76
48,83,97,61,41,44, ,55,79,3
8,47, ,61, ,46,66,25,80,66
18,46,24,84,46,53,80,35,56,89
 ,36, ,32,37, ,3,5, ,81
9,88,28,7,4,37,55,87,63,27
21,9,68,14,89, ,99, ,56,91
 ,95,37,61,44,28,47,58,33, 
60,33,76,49,42,27, ,27, ,65
35,30,58,3,24,17,98,72,26,26
87, , ,3,42,25,18,38,17,14
79, ,96,35,3,0,94, ,63,55
11, ,37, ,98,66, ,81,21,73
51,92,77,7,70,35,3,42,1,9
78,85,96,30, ,4,39, ,94,21
63,49,23,1,56,45,23,20,18,76
34,53,3,98,58,99,12,20,2,2
25,25,71,57,62,38,98,66,58,99
84,38, ,58,51,35,6,35,54,11
 ,45, ,43,6,34,45,55,90,93
 ,44,20,35,91,58,1, ,47,56
62,36,33,48,26,41,87,65, ,20
 ,12,9,45,2,99,83,21,57,2
44,44,49,12,48, ,1,47,21,89
35,33,65,15,52,88,15,2,66,12
82,15,84,29,95,38,1,24,66,53
11,77,59,26,13,6,12,80, ,9
80,40,30,36, , ,50,88,74,51
41,68,82,93, ,89,55,70,31,14
18,22,62,83,94,6,38,17,66,12
 ,1,82,30,23,80,30,89,54,8
4,15,44,70,65,75,79, ,62, 
29,39,61,2,95,60,66,10,17,81
18,40,83,72,83,7,36,22,17,48
82,17,73,32,83,79,60,96,40,23
10,36,78,44,85,8,0,18,54,64
63,40,64,68,5,29,23, ,1,7
11,5,99,98,86,38,12,64,46,5
7,81,20, ,22,94,85,24,93,64
42, ,67,87,62,33,86,65,64,15
9,45,74,52,31,5,51,4,43, 
6,84,12,40,89,94,36, ,64,24
 ,55,4,78,58,66,49,76,48,59
67,16,89,46,17, ,35,55,7, 
30,39,18,69, ,17,81,51,23,21
59, ,64,29,51,75, ,5,71,48
72,82,26,97,95,91,96,13,15,19
61,58,44,51,66,76,43,29,23,47
46,36,91,33,59,90,64,42,13,24
94,19,59,7,74,2,94,63,88,93
50,67,33,23,4, ,98,47,9,44
70,95,94,54,23,74,1, ,16,48
40,89,51,16,48,32, ,32,74,72
7,80, ,82,5,32,39,6, ,58
57,16,79, ,11,27,69,45,37,32
67,19, ,58,98,15,54,4, ,84
96,25,35,81,59,8,39, ,59, 
17,21,65,60,83,82,60,64,3,80
80,4,32,65,3,85,92, ,58,86
68,79,78,1,62,45,82,52,19,37
1,67,72,49, ,36,26,7,32, 
97,65,75, ,28,48,57, ,36,49
 ,99, ,35,54,75, ,41,19,47
45,91,15,0,70,8,77,38,58,12
 ,1,37,43,42,66,58,96,77,32
7,58,37,13,35,26,99,64,51,57
21,98,86,11,32,14,3,15,49, 
85, ,47,10,45,20,55,27, ,13
32,83,92,80,39,15,78,75,48,71
 ,33,31,23, ,44,93,50,52,0
8,54, ,32,82,72,65,93,14,87
82,82, ,59,1,49,45,42,80, 
4,26, , , ,90,23,77,97, 
53,3,34, ,37,65,61,29,49,20
58,34,1,63,19,87,13,67,55,81
44,72,92,99,62,68,31,69,61,12
92, ,6,13,75,61,41,40, ,41
42,66,24,14,31,25,57,43,25,16
40,66,54, ,1,89,17,14,17,42
43,37,75,30,81,94,35,53,62,91
2,11,74,48,36,3,9,67,96,63
93,65,65,71,46, ,49,2,18,17
64,14,18,11,52,66,2,95,91,2
60,10,10,79,39,40,6,48,11,28
 ,94,71,90,11,5,66,40,82,55
92,52, ,7,83,3, ,72,78,26
46,74,67,23,16, ,72,52,68,83
92, ,96,79,84,13,27,48,11,43
23,40,32,35,25,40,75,98, ,78
 ,36,81,15,67,45,62,70, ,2
87,84, , , ,9,18,64,66,15
66,78,57,43,93,21,17,32,66,78
49,39,83,28,6,97,75, ,32,49
93,74,80,70,21,36,22,14,7, 
56,64,97,29,72,52,22,99,96,31
76,90,27,66,22,38,11,32,42,12
92,39,80,76,93,31,12,22,37,57
74,38, ,71,41,8,26,95,54,17
28,63,36,20, ,9,81,29,71,91
69,75,51, ,92,55,34,34,82,83
48,13, ,98,7,40,36,24,35, 
56, , ,77,95,97,84, ,32,95
73,26,62,81,76,11,80,67,36,26
74,33,23,34,99,70,23,55,63,85
41,51,68,70,97,40,36,23,87, 
86,88,11,15, , ,83,92, ,15
58,53,83,26,68,80,8,42,85,8
 ,5,69,8,68,76,6,70,46,88
32,47,47,30,31,52,51,22,47,82
79,33,22,47,68, ,1,83,21,20
60,17,5,85,22,8, ,68,82,75
59,65,44, ,34,7,26,9,30,19
41,32,81,18,10,28,69,5,17,43
 ,51,34,16,48,98,73,96,21,41
35,2,20,81,92,29,34,50,99,46
99,12,85,95,34,81,88,44,59,95
53,95, ,46,4,3,13, ,85,75
 ,9,21, ,6,17,50, ,3,13
43,48,73, ,86,67,32,52,52,94
79,55,66,8,9,96,89,50,29,38
0,87,48, , ,11,32,99,86,93
50,41,5,3,68,56,48,13,90,75
63,95, ,95,63,77,11,0,86,61
0,99,42,21,47,53,47,38,16,27
94,38,86,64,71,16,20,81,72, 
20,94,34,1,51,5,30,70,97,0
81,88, ,3,9,38,97,45,60,62
32,44,28,35, ,45,25, ,13, 
17,46, ,97,81, ,42,14,57,25
40,57,33,69, ,60,13,89,44,87
74,85,11,40,67,17,92,47,31,66
81,62,24,25,34,10,82,34, ,75
74,3,20,12,32,84,45,84,36,66
70,14,61,14,16,41,16,55,45,54
31,99,51,16,19,92,62,69,18,79
72,26,65,25,49,87,20,57,70,59
57,80,60,43,32,14,44,93,22,19
 ,6,20,10,64,52,42,35, ,84
44,29,21,98,82,34,93,8,55,56
67,1,83,57, ,41,16,80,79,73
35, ,37,64,34,48,69,32,38,77
 ,49,12,95,40,46,69,9, ,97
65,83,23,30,23,72,63,50,47,96
 ,71,72,69,39,78, ,10,69,39
90,67,64,98,32,32,86,0,62, 
44,33,83,33,58,9,58,25,37,20
90,85,53,20,38,72, ,5,25, 
95,7,10,78,89,93,69, ,55,30
23,69,31,26,57,30,47,5,93,31
60,22,16,47,9,2,37,17, ,44
82, ,80,19,97,56,42,75,88,70
64,14,12,39,20,74,46,62,15,11
94,41,86,0,9,11,51,40,78,93
43,25,38,16,69,66,96,0,25,58
72, ,23,49,75,80,73,1,86,80
58,6, ,14,89,23,74,18, ,14
6,62,65,35,99,55,62,89,36,84
84,81,98,50,95,14,55,89,13,88
 , ,93, , ,80, ,64,61,34
86,44,6,82,64,98,72, ,85,19
83,61,72,28,1,59,3,39,77,54
13,86,87, ,73,93,65,14,44,57
54,29,78,88, ,37,65,20,51,61
81,20,9,48,35,96,56,34,49,95
13,4,84,30,32,62,37,47,74,86
98,15,53,60,85,1,89,78,31,9
1,78,53,85,21,37,54,74,3,10
 ,11,81,65,50, ,14,35,13, 
99,40,54,25,34,9,42,62,85,73
98, , ,38, ,30,86,13,88,57
9,84,73,85,17,57, ,8,36,21
34,4,6,62,42, ,91,31, ,4
84,47,34, ,43,73,90,10,53,16
21,49,93,25,16,29,9,94,41,70
71,61, ,72,45,87,53,1,6,47
 ,72,6,66,15,3,92,30,36,26
68,95,11,22,15,81,23,6,35,30
 ,34,73,69,46,52,61, ,82,58
55,69,20,90, ,26, ,77,87,55
85,43,34,40,46,67,27,77,58,88
25, ,26,52,51,63,55,90,79,74
33,92,23,15,73,9,39,96,84,74
19,83,83,8,62,88,79,34,94,23
 , , ,4,86,37,45,55,56,66
38,93,18,1,23, ,73,60,60,41
36,51,57,28,81,7,97,5,55,20
18,45,53,28, ,70,91,80,39,93
86,86, ,23,69,99,32,15,9,83
 ,39,11,90,95,97,8,41,83,19
61,88,30,67,15,92,20,61,63,23
81,48,5,85,81,77,2,95,72,41
0,41,65,52,55,88, ,36,2,10
 ,15, ,17,47,7,92, ,26,31
40,21,59,31, ,57,72,49,83,32
53,52,89, ,0,94,63,15,30, 
62,41,88,88, ,72,27,8,27,96
26,43,28,55,92,17,48,29,36,58
37,29, ,37,33,67,33,49, ,57
37,95,38,3, ,39,72,47,42,9
83,87,48, ,97,8,84,5,0,25
10,42, ,55,15,80,78,67,14,86
13,37,45,73,83,51,27,30,3,15
84,43,59,27, ,13,40,41,20, 
46,98,95,89,72,11, ,96,54,43
86,92,20,74,40,86,41,20,89,28
18,27,31,90,82,52, ,44,71,43
18,19, ,13,20,6,19, ,46, 
70,88,56,21, ,90,62, ,80,31
53,81,48,23, ,93,45, ,67,38
24,32,50,72,24,57,74,1,85, 
8,57,33,96,70,57,4,28,67,86
65, ,22,21,70,74,14,72,25,12
46,1,96,71,86,97,77,49,51,23
76,37,90,6,86,60,10,75,81,18
 , ,7,53,36,26,28,57,93, 
99,62,23, , ,71,67,55,77,42
24,49,25,58,66,21,0,77,39, 
68,29,55,60,25,33,56,88,58,46
 ,70,78, ,56,70,90,45,45,67
 ,92,24,94,20,16,27,83,13,68
18,15,92,21,0,80,13, ,38,38
25,12,47, , ,31,13,8,91,7
6,47,0,41,97,78,75,54,48,6
47,66,13,76, ,84,67,99,4,37
49,56,93,40,8,88,89,51,39, 
 ,86,96,15,49,47,99,5,83,17
81,65,10,96, ,35,33, ,45,28
72,81,66,18,37, ,54,52,89,91
19,51,41, ,16,12,90,24,4,53
63,24,44,87,38,16,29, ,84,18
 ,48,71,18,11,86,46,55, ,0
 ,25,81,40, ,74,20,17,41,18
68,92,1,37,11,35,26,37,88,23
 ,97,9,12,33,76,31,6,92,60
74,78,94,23,73,1,91,68,90,58
44,38,25,99,7, ,82,39,22,93
97,2,86,37,92,46,63,54,7,38
6,86,26,58,49, ,46,51,34,54
45,68,36,16,57,14,22,68,38,70
 ,22,90,88,3,61, ,35,48,44
48,79,84,75,13,47,0,6,82,26
79,51,54,0,59,66,47, ,32, 
86,59,45,25,98,27, ,6,48,46
12,94,15,5,72,9,24,78,16,83
37,95, ,2,35, ,71,48,85,67
25, ,35,52,37,23,93,15,87,71
31,4,78,80, ,44,8,51,5,89
49,35,93,41,15,49,50,9,35,62
59,91,76,4,54,94,93,29,57,64
90,77,71,23, ,85,88,78,68,59
75,44,46,8,31,98,70,81,84,35
 ,21,86,55,82,0,52,77,0,40
83,33,91,69,30,39,36,98,74,64
31,89, ,67,19,55, ,76,90,33
 ,63,10,35, ,58,37,2,87,53
60,24,25,81,65,69,32,61,50,66
 ,24,67,70,34,91,23,65,86,84
8,57, ,97,20,14,70,11,11,8
93,39,95,98,86,83,50,33,29,25
79,36,84,87,6,43, ,83,63,31
70,45,24,79,15,7,90,1,31,27
55,70,90,88,38,15,93,55, ,35
61,7,35,28,86,2,32,83,15,75
76,83, ,43,6,76,52, ,79,68
32,85,67, ,51,75,80,66,26,64
93, ,70,12,91,49,99,14, ,82
77,7,23,96,63,41,93,99,5, 
97,58,29,30,43,26,25,53,83,74
5, ,34, ,33, ,11,54,70,11
31,72,81,5,72,25,58,20, ,54
63,91, ,3,81,75,2,47,87,94
71,77,81,95,91,55,72,30,42,65
7,16,48,86,93,29,46,61,42,29
65, ,37, , ,70,94, ,36,56
74,21,23,32,56,97,50,32,11,53
10,8,77,94,14,98,94,56,70,87
83,26,12, ,23,4, ,86,24,74
78,70,77,97,83,23,94,57,42,80
93,97,20,27,49,63,90,4,0,2
69,54,33,85, ,65,75,66,31,59
0,39,52,32,74,22,4,12,81, 
 ,6,26,28,14,44,35,35, ,87
 ,7,41,81,78,13,19,17, ,44
13,23,82,8,32,1,33,27, ,56
94,33,94,73,78,56,72,11,76,53
40,5,71,87, ,44,56,1,74,37
33,43,68,31,13,67,81,23,77,29
98,74,53,18,29,14, ,58,20,15
8,1,36,49,83,7, ,81,39,40
63,13,33,36,85,32,41,20,25,17
 ,3,1,93,27,5,92,99,9, 
25,40,70,47,49,19,76,69, ,57
 ,84, ,70,79,76,34,14, ,73
6,46,92,22,96, ,28, ,26,51
4,9,31,8,13,41,48,6,4,61
68,20,86,65,4,42,73,83,50,21
84,50,11,29,56,44,48,51,34,47
34,48,42,12,23,56,97,41,64,26
61,45,35, ,69,92,49,57,24,70
12,73,1,63,45,36,95, ,5,9
12,42,73,77,48,0,79,39, ,20
17,97,31, ,42,4,48,76,37,15
80,81,29, ,69,93,24,55,65,14
29,32,61,57,86,68,87,82,61,54
5,20, ,76,24,66,91,84,41,30
20,62,24,4,56,47,53,8, ,84
78,1,38,14,23,41,68,79,3,94
30,43,96,26,92,14,57,1, , 
7,64,38,28,23,92,28,60,41,11
35,78,75,65, ,63,40,58,21,18
 ,50,32,55,52,49, ,85,43,43
2,11,14,48,41,64,10,11,12,98
42,55,59,74,77,82,39,44,46,27
64,48,71,17,49,88,10,99,85,72
93,43,49,87,81,83,7,21,90, 
40,50,64,32,81,7,0, ,33,75
7,36,3,22,22,63, ,17, ,82
18,11,24,26,43,98,81,76,96,61
5,31,67,86,70,32,85,15,0,96
1,63,1,0,21,17,46,95,33, 
3,49,34,8,94,40,50, , ,37
34,64,52,43,85,35,74,16,31,18
 ,12,35,39,53,8,7,60,97,47
36,34,78,20,4,21,67,33, ,73
38, ,35,28,57,46,25,8,87,32
90,80,81,46,51,88,70,10,88,0
65,49,30,49, ,81,37,5,0,96
4,4,98,41,28,5,45,24, , 
85,29,24,86,16,82,3,41,18,48
44,40,51,2,21,57,85,74,54,40
49,84,10,61,66,87,86,61,13,13
50,42,58,45,79,83,8,81,94,47
51,72,63,76,98, ,48,54,18,29
51,15,23,61,78,90,55,11,88,70
43,77,20,74, ,3,55,86,42,97
49,75,55,99,89,19,87,32,99,53
68,9,76,59,66,4,57,4,81,62
48,26,60, ,60,69,90,8,2,74
71,25,89, ,2,95, ,44,83,7
97,64,66,92,70,79,16,76,37,46
67,25,90,78,51,16,52,14,36,93
2,51,23, , ,94,90,38,94,86
 ,37,19,11,0,37,24,9, ,28
25, ,19,73,31,76,76,63,8,0
84,50,9,66,72,47,88,76,27,89
40,20,15,30,67,43,31,73,68,60
3,33,42,99,60,29,56,17,34,96
78,54,33,51,68,41,19, ,61,64
45, ,46,11,82,11,48,18,0,32
53,63, ,83,37,55,75,55,48,47
48,23,42,45,14,78,50,31,52, 
90,71,33,47, ,13,33,10,89,71
98,33,53,55,29,98,98,16, ,89
59,52,44,86,3,72,37,72,12,69
85,96,77,47,43,7,48,79,73,94
4,16,26,54,45,36,3,62, ,10
 ,47,32,15,89,76,66,50,21,72
 ,17,52,4,11,70,33,69,31,4
55,19, ,0,42,66,99,33, , 
4,93,91,22,84, ,51,66,9,44
87,11,0,8,60,18,13,35, ,50
22,37,86,12,63,37,86,44,71,3
31,72,25,8,42,54,95,10,45,74
22,41,84,4, ,8,88,82,46,69
37,29,24,13,67,81,59,18,77, 
33,81,48,26,49,79, ,9,61,76
40,11,21,15,39,43,26,94,52,97
47,42,77,27,85,13,49,47, ,62
34,52,81,42,9,49,87,14,46,87
52, ,78, ,25,18, ,53,73,24
43,39,27,70,26,42,18,45,27,52
48, ,36, ,79,22,90, ,29,9
20, ,50,60,76,79,28,53,96,14
43,41,99,31,61,90, , ,70,44
20, , ,25,32,43,1,11,51,10
84, ,46,23,22,20,64,93,88,11
26,96,91, ,36,20,57,88,51,13
32,20,97,99,59,95,20,10,77,43
70,61,68,18,59,20,65,97,12,46
90,85, ,95,5,30, ,94,59,30
 ,89, ,81,44,37,76,29,25,76
10,58,93,1,59,50,39,79,37,24
40,39,45, ,71,60,94,83,17,67
20,56,67,90,27,41,92,48,48,92
1,44,76,60,89,99,56,20,45,41
62,83,85,62,49,54,7,46,26,76
35,26,31, ,77,59,20,35,27,37
17,16,99,15,42,59, ,35,50,32
45,27,10,32,97,22,18,75,13,2
32,56,83, ,34,8,5,29,9,35
96,16,54,30,44, ,41,69,44, 
21,50, ,56,19,37,95,14,47,86
0,22,72,76,61,94, ,81,71,58
90,36,13,22,14,31,93,15,32,91
40, , ,55,94,22,26,71,21,31
31,37,38,23,46,32,30,51,64,51
33,12,87,23, ,54,2,90,38,88
67,24, ,97,76,63,21,3,56,19
0,34,92,44, ,65,65,92,38, 
95,50,73,55,7,68,91,18,22,60
69,32,99,9,4,78,23,58,1,74
25,36,11,43,66,0,37,53,99,26
 ,5,65,61,35,37,0,80,91,62
1,25,4,90,58,68,94, , ,7
22,2,86,39,21,1,55,50,40,41
96,84,62,37,39,55,87,21,61,39
92,67,45,30,72,17,71,33,81, 
20,18, ,76,76,65,22,58,5,8
89,7,50,8,12,55,9,92,74,95
8,67,18,21,29,59,11,26,45,45
24,31,72,26,93,98,82,32,92,25
 ,85,94,67, , ,1,27,86,75
88,5,20,93,40,79, ,1,5,71
10,55,29,41,97, ,8,29,1,21
 ,61,17,9,32,62,72,32,86,38
93,30,44,30,23,80,18,8,97,55
32,35,91,33,28,6,7,22,58,11
33,1,34,88,27,63, , ,65,65
31,71,15,74,32,91,15,36,78,25
3,11,13, ,78,30,57,49,40,69
61,70,18,41,74,61,16,52,27,48
52,84,4,6,63,23,78,30,90,31
84, ,1,58,33,33,37,23, ,57
62,30,45,80,5,47,36,30,33,1
71,51,24,34, ,92,44,59,58,12
74,81,20,41,47,64,49,18,76,95
65,78,1,41,5,93,37,91,90,21
11,4,37, ,14,17,71, ,81,80
66,77, ,14, ,72,90,64, ,68
18,87,96,96,10,48, ,72,5,44
63,29,7,30,23,40, ,30,60,79
94,96,7,14, ,64,92,17,63,42
96, ,37,32,27, ,7,89,46,5
47,82,33,39,97,76,97,4,10,33
85, ,92,62,22,95,42,66, ,41
76,96,77,25,94,40,14,55,18,50
55,4, ,96,42,47,98,31,64,77
19,88,27,4,33,65,92,46,99,39
64,77,73, , ,34,85,4,2,87
47,44,62,24,69,51,65,95, ,69
 ,6,83, ,87,42,52,67,94,35
 ,44,28,10,10,37,75,80,75,74
51,58,92,38,3,1,23,36,41,45
53,41,71,11,85,62,25,7,30,82
64,69,29,38,53,23,66,35,86,85
33,7,69,76, ,59,25,3,72,51
62,68,1,5,19,25,86,98,43,21
74,77,23,12,89,41,99,21,42,41
80,52,39,11, , ,26, ,3,37
50,73,75,14,48,26,56,55, ,22
90,45,66,92,75,17,81,33,27,9
7,37,81, ,5,61,56,14,62, 
43,34,21,12,11,15, ,22,89,28
 ,33,7,37,15,66,51,63,70,0
41,23,33,79,64,7,30,60,42,41
45,60,18,82, ,83,51,96,29,86
35,16,2,76, ,73,58,91,17,42
98,83,3,67,8,97,74,33,72, 
14,39,49,88,76,10,96,60,67,35
48, ,66,45,38,90,32,43,31,19
79,10,14,16,41, ,19,92,71,41
78,62,93,26,76,42,9,87,74,82
2,74,44,18,7,87,20,68,93,37
25,46,39,0,94,70,23,20,11,84
99,5,21,33,69,85,49,29,65,2
14, ,37,78,29,90,17,54,84,70
98, ,93,17,80,53,42,55,5,79
3,2,14,6,49,21,34,34,54,51
34, ,76,73,79,56,49,93,67,8
7,41,79,91, , ,59,77,11, 
84,18,87,81,3,8, ,27,37,25
72,24,60,25,49,91,21,7,9,34
20,58,10,50,54,64,93, ,53,84
23,83,43,20,14,31,58,23,60, 
8,68,91,61,15,35,58,90,1,91
