Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
33,89,70,79,19,28, ,69,40,80
61,97,93,23,58,50,62,5,18,16
36,52,8,89,29,1,25,92,47,80
45,23,78,44, ,60,81,72,28,39
23, ,14,77,53, ,34,68,55,43
21,29,59,2,61,26,7,8,64,63
95,95,20,94,41,59,77,44,99,69
77,61,45,71,11, ,7,77,43,31
83,78,47,91,67, ,28,49,0,58
6,7,78,66,74, ,93,17,38,39
48,67,35,51,84,83, ,54,41,94
47,16,61,12,46,72,25,44, ,28
 ,13,22,79,34,8,28,97,51,53
92,40, ,65,22,59,71,63,21,76
67,6,26,93,15,25,45,20,3,56
79,76,15,48,73,34,23,37,4, 
19,47,30,20, ,6,2,15,36,18
66,10, ,33,70,47,4,86,66,25
59,92,5,73,15,2,70,11,27,14
28,99,28,85,3,80,13,21,52,2
98,68,99,40,25, ,54,24,43,73
15,19,98,99,44,19,92,81,24,1
86, ,41,0, , ,2,26,72,85
 ,3,98,23,48,52,66,23,9,94
99,97,25,37,24,98,46,0,25,36
28,45,42,47,69,33,64,80,82, 
7,2,7,97, ,21,2,77,44,17
71,33,55,36,88,54,25,94,22,20
28,63,91,79,60,27,83, ,39,72
46,29,17,33,67,60,61, , ,93
71,7,57,51,76, ,49,23,95,57
95,7,57,89,55,54,52,10,41,72
26,34,29,16,19,65,71,43,22,89
13,80, ,91,69,59,68,62,51,60
39, ,55,13,35,31,13, ,93,98
99,26,95,81,39,77,8,35,72,63
77,3,12, , , ,71,59,18,34
98,53,69, ,87,90,31, ,9,34
 ,82,72,58,2,83,31,18,51, 
5,80,80,27,71,88,49,88,27,95
33,75,24,72, , ,41,12,26,61
26,89,38,69,76,59,88,63,46,37
36,40,92, ,18,59,72,62,30, 
58,52,48,10,6,1,76,6,15,69
 ,14,90,66,73,54,55,82,81,83
31,95,17,81,48,3,0,36,4, 
 ,99,8,30,28,15,4,52,22,32
 , ,85,43,26,76,82,9,17,37
9,58, ,63,30,93,96,4,83, 
68,0,70,64,64, ,1,7,88,44
3,16, ,12,79,78,10,31,91,92
82,38,59,87,56,71,23,24,21,16
 ,94,36,25,33,40,10,27,57,77
51, ,60,1,40,22,24,51,86,44
26,74, ,71, ,29,50,90,68,66
37,93,63,10,36, ,80,34,4,36
93,5,59,23,87,73,12,52,44, 
59,79,87, ,41,52,91,86,78,15
52,77,62,5, ,49, ,8,27,79
78,52, ,43,84, ,30,58,59,7
26,35, ,20,71, ,47,2,12, 
10,32,37,26,45,52,16,8, ,99
29,62,1,33,35,57,56,23,92,78
 ,87,39,10,32,46,48,86,85,23
31,46,26,46,94,57, ,45,54,28
80,48,96,91,17,10,19,53,7, 
86, ,44,61,47,38, ,19,65,20
 ,7,3,23,99, ,6,53,82,38
60,59,66,93,59, ,79,25,73,6
51,73,13,70,87,44,31,59,39,0
53,35,16,21, ,28,42,61,47,30
54,99,31,13,11,39,61,73,15, 
6,45,67, ,27,21,81,57,30,53
28,50,2,67,8,10,89,71,3,38
79, ,60,46, ,35,9,60,33,72
 ,80,50, ,85,54,28,20,53,68
54,55,5,55,24,29,88,77,18,42
60,93,90,96,22,32,75,67,52,46
10,74,44,69,36,67,9,86,75,43
48, ,24, ,4,63,95,27,71,23
35,53,57,63,62,28,36,82,1, 
6,15,60,85,61, ,2,14,95,17
16,98,86,21,45, ,97,82,86,2
74,30,65,43,19,39,32,77,6,98
57,93, ,75,35,71,94,38,1,66
80,61,14,36,87,89,6,56,59,30
51,3,36,68, , ,60,17, ,32
80,89,13,36,8,83,28,91,82,66
5, ,41,12,85,91,37,77,29,3
38,36,28,71,99,25,14,51,93,15
20, , ,22,25,75,4,29,93,58
16,74,81,71,45,97,44,67,76, 
1,33,46, ,88,17,7,3,76,70
 ,16,15,57,43,9,28, ,61,22
99, ,17,57,61,27,9,64, ,79
46,46,22,45,55,73,15,89,90,23
9,69,72,20,34,0,13,97,27,68
49,61,15,31,98,47,16,63,62,86
84,77,34,34,18,45,45,33, ,64
57,13,35,28, ,13,89,98,96,41
95, ,40,78,62,6,5,46, ,82
58,42,17,69,99, ,41,43,29,30
32,47, ,52,67,32,21, ,64,74
31,96,38, ,82,23,69,98,79,83
40,4,1,63,91,33,56,84,61, 
44,71,31,10, ,47,16,30,61,47
90,50,26,46,60,33,53,79,26,74
65,99,11,2,62,97, ,48,13,23
15, , ,85,2,79,24,50,0,58
34,93,29, ,77,85,46,47,68,64
73, ,58,2,87,41,34,78,59,74
85,17,43,65, ,36,18,2,68,22
30,18, ,94,88,62,85,60,65,29
26,67,44,16,45,87,89,40,75,21
88,26,32, ,98,6,17,96, ,73
42, ,30,97,82,19, ,83,71,79
96,2,62,4,28,72,83,21,46,89
44,10,41,67,4,16,3,88, , 
 ,80,33, ,49,3,67,86,48,74
 ,42,96,18,93,87,90,20,8,54
4,24,26,86,65,12,75,56,43,70
13,97,37,75, ,30,77,90,15,63
74,65,22,85,63,65,75,98, ,17
7,85,67,64,89,7, ,54,76,27
71,23,91, ,90,22,33,98,3,93
10,40,25,72,62,61,20,48,44,19
25, , ,71,79,6,42,55,35,69
15,57, ,78, ,36,53,8,97,38
91,43,90,15,68,28,58,69,21,93
32,23,86, ,83,3,74,96,11,87
50,86,95,57,52,4,16, ,2,58
5,69,15,55,2,75,88, ,76, 
34,31, ,34,60,37,19,87,73,77
1,66,40,27,75, ,54,83,58,19
68,31,0,38,8,38,85,39,44,51
 ,56,98,44,53,4,22,78,84,11
21,84,80,34, ,2,32,12,44, 
28,92,9,17,87, ,98,23,33,74
53,55, ,87,47,46,20,18,7,26
16,27,12,41,9,80, ,59,69,75
41,17, , ,15,0,15,60,53,43
19,39,30,92,59,83,32,90, ,67
36,43, ,68,2,18,51,95, ,25
10,21,98,4, ,55,13,80, ,61
10,44,21,84, , ,78,37,26,60
 ,65, ,20,75,72,61,88,36,4
23,18,63,20,84, ,45, ,11,37
10,51,58,16,84,80,11,78,12,26
42,79,57,78,69,0,29,62,65,35
32,39,19,73, , ,64,11,4,95
36,99,44,89,17,85,4,68,61,61
18,35,21,27,15,10,88,90,39,39
33,9, ,77,5,43,83,76, ,23
12, ,22,6,81,71,79,94,37,48
15,78,95,22,29, ,24,33,41,48
7,45,66,63, ,96,24,75,70,65
42,0,19,70,61,10,3,81,65,36
65,57,44,93,3,7,54,82,27,35
49,24,44,26,60,46,95,15,37,55
68,86,71, ,98,32,72,11,22,52
77,78,9, ,49,26,61,67,17,17
36,46, ,25,38,53,80,4,33, 
51,61,66,72,70,72,5,27,33,77
 ,25,68,53,64,86,38,67,15,89
61,22,85,77, ,17,36,40,64,13
11,22,39, ,55, ,44,37, ,87
92,46,83,95, ,54,48,80,69,76
 ,61,62,7,76,59,41,29,10,48
93,60,98, ,57,21,6,96,59,77
10,17,50,4,79,86,11,46,35,66
73,27,85,48,57,2,35,42,89,23
65, ,76,1,82,91,50,3,65,78
84,12,40,95,23,49,7, ,84, 
9,27,65,81,8,94,56, ,69,32
26,26,7,77,67,74,71,46,28,54
32,91,58,12,2,31,3,98,76,78
 ,52,9,9,44, ,41,38,86,3
25,42,34,13,56,9,34,87,57, 
40,39,88,16, , ,24,39,32, 
78,97,99,70, ,57,11,37,8,29
 ,45,74,42,98,97,36,3,12,40
36,40,5,4,10,86,64,24,91,3
39,83,78,9,89,73,43,94,16,6
79,33,24, ,15,86,64,88,67,48
 ,97,91,46, ,63,96,63,22,12
90,6,32,65,9,95,91,56,52,70
88,21,22,73,93, ,84,32,46, 
66, ,62,52,28,75, ,12,79,99
20,47,58,98,7, ,10,85,47,94
 ,23,46,22,64,93,4,35,28,26
66,86,44,69,20,62,88,96,35,93
21,62,2, ,30,4, ,38,42,16
51,30,57,0,54,74,35,35,20,96
68,2,47, ,89,84,75,32,79,89
6,8,61,90, ,27,22,45,21,65
82,74,65,17,74,44,76,16,31, 
91,48,66, ,91, ,57,68,30,12
71,1,12,18, ,48,47, ,91,52
63,50, , ,86,54,54,44,35,68
56,29,35,31,47,23,81,47,18,39
80,22,61,61,13,43,16,53,16, 
64,81, ,68,21,91,92,55,7,82
13,99,66,30,68,4,11,6,3,88
62,86,52, , , ,52,71,29,14
59,13,39,18,44, ,20,80, ,67
 ,8,76,59,38, ,67, ,27,93
 ,31,48,47,96,85,94,15,61,86
81,66,26,11,62,99,64,49,8,17
27,84,55,31,22,44, , ,93,46
 ,8,42,37,55,81,68,80,71,26
33,93,87,60,91,46, ,55,80, 
54,58,69,23,98, ,25,84,58,56
96,48,2,31,14,18,66,81,4,26
7,4,85,1,24,1,14,13,94,74
56,30,28,25,20,86,72,60,80,2
20,26,54,52,84, ,41,87, ,98
81,42,46,59,72,69,45,80,25, 
78,96,38,25,2,24,56,35,90, 
98,24,98,58,42,12,62,51,33,93
91,84,23,20,18,33,93,85,28,71
27,26,79,58,66, , ,19,43, 
63,4, ,21,82,21,50,82,77,68
85,69,78,10,99,40,17,88,56,80
16,49,94,44,40,28,39,79,40,15
 ,55,60,13,43,93,40,32,89,51
5,89,4,10,27,37,44,92,80, 
24,11,69,38, ,3,55,91,40,32
 ,60,56,95,20,30,18,56,61,35
2,3,86, ,31,18,3,24,92,50
74,73,70,57,90,35,86,94,52,37
58,48,92,16,27,28,19, ,89,60
19,25,30,5,43,84,70,77,33,49
78,46,35,82, ,43,97,39,18,13
74,50,95,80,24,77, ,94,89, 
71, , ,69,3,22,40,88, ,38
56,98,54,62,38,87,87,99,42,12
 ,22,41,14,77,68,32,94,52,80
62,36,26, ,69, ,82, ,4,66
55,45,63,64, ,82,59,63,1,13
62,96,10,30,83,1,26,95,60, 
21,4,31, ,53,98,96,70,29, 
59,55, ,6,14, ,74,37,11,31
9,96,28,74,33,20,38,31,11,0
63,84,41,35,64,95,97,52,54,16
93,3,17,26,83, , ,28,85, 
20,68,18,85,95,64,28,15,56,82
74,74,7,30,7,92, ,61,42,0
 ,12,21,69,5,85,16,98, ,5
92,19,86,17, , ,52,11,74,73
97,20,97, , , ,30, ,42,6
6,8,41,83,33,45,22,22,31,44
 ,83, ,14,69,19,17,68,49,95
4,27, ,50,59,0, ,29,98,12
21,69, ,86,26,15,8,40,75,74
60,96,37,90,9,4,26, ,66,78
69,48,0,46,71,12,97,94,83,48
15,80,79,30,9,79,0,85,24,38
69,93,96,24,93,56,26,46,3,53
85,92,60,86,10,80,75,46,61,52
44,63,46,77,86,62,63, ,23,44
43,88,44,69,24, ,79,79, ,25
33,38,37,27,68,24,58,83,90,9
44,0,12,94,41,8,94,40,57,24
18, ,76,23,7,32,96,68,78,5
95,42,20,11,47,77,97,14,43,97
89,18,95,97,40,8,28,7,39, 
86,78,96,75,48,67,2,17,93,87
44,75,19,87,66, ,53,47,1,89
0,39,5,16, ,20,98,72,45,0
59,39,20,76, ,29,17,26,28, 
45,25,8,31,97,72, ,32,50,86
38,41,46,96,16,5,71,37,41,69
58, ,57,28,7,10,28,44,79,92
20,58,89,69,33,96,88,51,0,69
 ,79,97, , ,91,84,78,3,91
79,27,15,98,34,60,14,83,79,5
73,92,40,60, ,51,61,66,85,70
84,4, ,72,22, ,28,36,79,66
53,32,49,75,66,66,5,52,50,82
 ,34,32, ,58,25,51,34,85, 
60,45,66,26,34,67,18,19,95,74
10,53,26, ,10,53,78,34,20,25
50,5,80,85,1,7,47,82,8,52
32,7,59,10,58,16,97,74,27,11
96, ,44,40,9, ,28,85,98,78
 ,36,41,42, , ,91,32,74,78
52,46,74,90,11,60,5,80,13,85
84,77, ,9,56, ,76,93,75,49
29,92,16, ,96,71,24,2,5,10
74,76,43,42,64,16,38,23,93,86
 ,58,85,11,92,24,63,84,35,54
38,18,3, ,31, ,18,75,87,63
74, ,98,51,49,25, ,28, ,46
 ,41,17,40,10,12,75,96,32,48
35,47,64,17,34,39,86,92,12,40
48,19,28,74,0, ,35,5,26,53
11,59,40,71, ,5,75,39,78,11
29,76, ,38,83,70,84,90,61,84
76,38,12,3,70, ,23,30, ,78
83, ,54,87,88,98,15,96,70,64
63,33,91,36,57,0,9,99,61,1
18,69,32,86,26,65, ,99,15,60
14,38, , ,10,62,63,16,81,96
37,73,64,12,87,21, ,36,3,32
57,66,57, ,21,23,7,16,50,44
45,90,80,3,59,48,8,31,99,36
70,38, ,54,71,4,82,25,16,52
40,80,10,36,22, ,42,72,95,35
65,59,54,25,12,56,47,25,69, 
44,35,13,29,47,30,89,61,56,15
69,16,70,39,45,12,58,47, ,76
48,96,88,12,56,93,38,33,85,92
54,21,39,91,70, ,18,74,55,81
30,26,89,80,27,35,43,58,56,79
98,45,14,86,94,3,19,72,71,52
 ,87,85,93,60,53,20,73,15,24
89,89,11,87,90,72, ,60,66,18
26,92,59,28,9,21,12,84,25,14
94,19,35,7,45,40,65,26,26,22
78,31,58,18,19,30,86,97,30,22
30,47,96,21,28,58,89,97,6,32
48,39,13,56, ,78,72,65,37,90
68, ,75,9,72,89,42,68,72,18
24,7,32, ,0,49,47,26,92,77
23, , ,35,96,65,36,3,0,28
56,36,21,23,51,98,81,21,51,28
74,26,87,7,76,37,65,38,58,34
77,37,55,95,17,55,18,3,12,94
46,22,6,99,23,73,67,59,71,31
78, ,96,83,81,96,40,92,35,53
76,73,55,36, ,91,44,96,66,9
47,66,44,9,30,51,40,4, ,89
73,45,90,79,82,24,92,18,71,19
 ,83,75,59,40,68,26,39,3,89
 ,34,89, ,7,42,56,65,33,63
20,45,98,1,81,93,24,5,21,39
69,50,94,65,57,20, ,66,31, 
70,73,89,95,66, ,5,96,97,81
87,71,29,50,15,33,52,57,43,11
22,64,75,14,82,85,6,88,7,31
20, ,73,64,62,1,42, , , 
25,77,80,79,20, ,27,54,27, 
0,22,2,91,85,67,27,40,2,68
 ,89,31, ,85,84,26,46,75,91
 ,77,17,17, ,22,94,94, ,44
99,19,86,93,72, ,20,15,11,88
22, ,45,12,6,18,49,52,85,95
 ,67,57,55,58, ,46,1,29,56
84, ,3,6,66,6,70, ,38,73
62,83,24, ,25, ,72,12,94, 
8,80,52,79,72,61,68,42,71,38
13,76,36,96,2,52,44,85,20,20
60,72,69,42,87,41,46,85, ,82
 ,49,39,61,90,90,74,93,78, 
21,51,45,49,38,89,7,71,57, 
82, ,72,53,61,1,63,28,26,67
37,7,27,44,50,63,83,25,87,78
78,73,2,57,76,4,32,40,27,58
85,24,42,25, ,3,7,52,84,7
31,18,65,84,58,83,54,60,48,49
38,57, ,10,19,3,96,51,2,25
40,11,50,37,66,23, ,76,33,11
 ,76,64,69,13,99, ,39,10,84
54,94,82,89,40,69,51,29,65,53
 ,24,55, ,90,38, ,92,58,16
84,37,44,59,18,11,96,36,75, 
96,80,57,27,2, ,99,82,14,26
73,16,66,78,33,95,50,60,34,12
7,32,41,43,42,29,15,0,58,85
33,71,58,69,36, ,43,51,58,93
10, ,26,89,61,6,40,27,23,43
79,74,24,50,50,68,27,10,11,80
48,20,26,0,34,42,24,12, ,63
59,91,7, ,61, ,42,83,28,55
71,11,47,39,38,72,11,81, ,89
92,61, ,69,22,81,74,82,69,10
93,97,50,98, ,55,37,74,74, 
84,66,67,19,26,79,98, ,95,37
38,14,92, ,66,15,20,23, ,91
86,54,21,73,78, , ,72,86,66
40,45,23,12,3,90,27,35,52,74
51,95,70,59,55,35,34,87,60,81
99,58,48,9,51,28,37,89,92, 
48,99,9, ,66,32,4,19, ,68
68,8,98,89, , ,14, ,63,60
33,39,81,48,3,49,37,30,15,6
72,28,44,30,3,14,32, ,13,86
28,49,91,21,71,6,75,27,79,75
9, ,45, ,83,79,13,23, ,15
21,91,21,0,17, ,24,22,88, 
88,62,58,16,55,66, , ,86,12
79,65,58,21,24,68,33,26,58,27
 , ,54,53,5,42,48,31,19,15
 ,40,37, ,93,26,99,27,35, 
89, ,29,93,98,92,14,59,48,20
86,52,66,65,2,74,90,46,84,98
63,1,99,60,16,85,95,14,90,55
81,64,38,91,49,6, ,7,81,52
84, , ,28,2, ,82,36,75,35
10,38,17,73,53,80, ,9,49,94
78,68, , , ,42, ,77,68,43
22,1,42,2, ,11,31, ,10, 
78, ,92,84,54,87,66,51,19,10
18,27,24,32, , ,76,21,70,9
96,16,86, ,37,34,81,9,24,18
43,89,55,8,89, ,44,41,2,44
65,52, ,49,92,77,98,89,7,6
13,38,39,32,60, , ,25,30,59
48,54,62,46,40,95,70,41,0,66
81,93,5,88,2,15,99,76,22,13
77,9,18,58,32,52,52,41,65,93
78,18,78,40,18,64,62,44,25, 
58,52,80,14,64,31,22,51,19,41
 ,95,59,59,39,7,43,92,16,30
55,86,98,38,46,40,48,52,93,13
98,72,56,57,55,27,64,98,40,61
 ,2,70,7,32,92, ,13,59,2
43,6, ,70,66,26,94,25,67, 
74,67,66,12,70, ,73,92,96,0
49, ,75,93,95,56,25,65,25,25
12, ,62,1,1,19,64,68, ,39
32,48,26,19,67,25,83, ,95, 
96,62,75,59,33,88,82,7,9,6
26,73,67,89,52,18,45,44,45,65
28, ,10,59,83,47,19,85,89,60
96,65,96,90,92, ,70,36,32,81
 ,75,5,44,66,34, ,30,47,74
66,85,74,82,79,22, ,16,12,31
12,91,25,77,19, ,13,69,81,56
55,79,96,93,82,63,28,31,85,53
23,66,28, ,9,92,34,52,24,6
4,19,51,76,66,80,3,22,16,76
37, ,72,51,21, ,78,13,23, 
99,46,72,82,24,77,0,19,2,67
76,27,67,82,29,45, ,91,12,91
 ,14,0,54, ,56,52,88, ,57
43,75,86,1,12,37,1,24,61,32
45,72, ,82,10,2,63,94,28,38
28,91,51,59,64,0,29,52, ,35
96,35,19,10,5,95,54,51,96, 
 ,17,64, ,81, ,66,81, , 
79,94,19,15,59, ,11,55,8, 
41,79, ,30,31,35,58,74,47,40
79,7,14,10,83,89,59,44,38,17
91,65,5,71,3,1,66,33,27,51
62,75,14,86,96,22, ,88,62,10
31,17,90,48,53,22,55,39,78,63
56,53,24,83,69, ,1,20,7,64
99,1,12,3, ,63,74,22,64,70
33,42,41,58, ,4,46,79,68,12
82,35,30, ,58,6,68,68,77,70
66, ,88, ,68,13,44,43, ,80
75,89,46,64, ,75,97,99,84,52
83,1,81, ,24,1,77,45,74,85
77,14,69,39,46, ,15, ,16,88
41,9,18,21,53,55,34,11,73,10
14,92,72,8,15,51, ,60,29,22
0,48,51,51,55,10,46,61,39,56
32,80,64, , , ,12,90,36,81
80,73,92,59,3,0,63, ,17,42
51,76,44,30,0,56,41,92,30,14
38, ,58,20,3,54, ,86,21,26
6,12,46,0,8,73,22,44,70,33
34,35,44,82,54,18,35,23,85,20
55,17,4,92,92,56,89,46,15,1
37,31,51,54,78,32,67, ,72,4
4,4,20,77,12, ,82,77,15,68
66,44,81, ,94,59,31,30,94,33
6, ,63, ,40,35,11,36,49,39
84,45,33,8, ,2,46,21,52,21
26,7,74,32,61,72,52,67,40,4
57,19, ,41,33,17,53,13,55,82
87,61,3,77,9, ,14, ,34,93
80,3,33,79,7,73,23,41,70,54
44,70,78,61,34,89,82,13,49,64
28,46,98,37,32,17, ,87,34,87
73,36,25,2,79,6,23,82,41,12
3, ,80,15,95,94,26,80,63,17
88, ,24,55,11,77,7,29,61,50
86,63,29,10,64,62,9,81,11, 
22,19,42,76, ,66,30,31, ,61
93,58,68, ,43,57,48,77,18,25
0,80,31,20,4,25,95, ,9,86
44,89, ,88,28,1,25,57,69,16
53, ,78,88,76, ,62, ,59,56
7,34,35,39,45,7,60,88,90,99
77,76, ,7, ,26,3,35,49,25
8,32,7,13,74,62,81,50,29,65
 ,92,90,13,76,53,92,97,32,21
 ,24,40,31,64,79,36,23,57, 
84,11,92,64,11,82,26,57,89,48
28,60,45,82,84,87,61,8,2,44
70,46,75,13,66,46,71,53,34,77
68,89,63,83,70,79,55, , ,29
95,12,91,49,1,80,3, ,93,7
63,60, ,1,78,77, ,73,3,95
65,89,21,53, ,46,19,13, ,4
0,24,28,29, , ,16,20,74, 
95,85, ,32,8,28, ,33,68,70
12,37,41,30,89,48,44,76,9,62
74,53,0,22,70, ,83,12,37,28
72,60,86,47,13, ,38,12,62,78
80,77, ,74, ,12,57,24, ,95
89,1,55,42,93,5,12,86,67,93
12,54,79,88,64,63,27,57,45,26
34,44,22,7,73,32,23,49,65,81
23, ,51,41,54,61,75,37,15,30
40,38,54,76,90,38,38,3,90,24
86, ,61,75,95,14,84,39,99,86
54,94,40,77,67,55,8,51,21,54
70,19,13,65,23,69,53,52,41,24
53,21,22,32,0,61,55,26,40,82
44,42,16, ,57,17,78,88,20, 
64,58,33,7,83,52,12,18,94,48
92,4,52, ,92,8,87,22,5,21
18,18,82,2,9,85,30,1,12, 
4,45,15,90,21,50,44,5, ,20
39,69,26,85,89,32,1,70,74,59
9,54,30,2, ,22,18,62,78,29
51,38,27,46,72,56,43,30,71,42
84,23,18,47,47,3, ,41,31,21
12,84,99, ,39,25,28,48,13,37
63, ,66,40,57,48, ,60,85,34
68,9,56,3,89,70,76,11, ,94
10,27,31,19,14,1,36, , , 
72,36,49,90,42,40,96,53, , 
80,31,66,49, ,25,67, ,0,62
1,75,54,87,12,0,53,89,29, 
79,22, ,89,75,56,39,91,2,31
97,31,81,79,68,26,88,75, ,64
26,12,93,56,74,39,99,95,65,78
48,62,76,77,88,26,96,79, ,35
85,38,37,45,88,13,73,87,78,53
 ,95,27,14,82,41,10,18,16,5
29,66,4,40,45,32, ,27, ,20
13,8,83,34,79,42,2,15,24,36
98,31,76,59,17,29,82,86, ,20
35, ,20,80,43,55,71, ,3,38
44,31,13,6,48,7, ,42,47,14
98,33,37,7,8,38,37,54,36,68
65,94,78,75,0,54,47,52,93,84
52,23,44,52,94,68, ,62,40,70
0,20,8,50,2,77,63,26,44,6
98,93,88, ,29,24,57,16,94,7
27,65,81, ,34,61,35, ,28,57
71,42,82,81,55,24,63,80,83, 
40,3,37,62,67,63,52,94,32,30
50,56,69,94,92,91,53,35,32,97
78,52,11,79,41,75,16,6,40,83
56, ,9, ,0,99,1,58,9,0
 ,42,88,16,41,61,86,98,59,30
8,60,34, ,87,34,36,31,37,52
8,19,40, ,2,56,34,65,72,33
 ,81,75, ,7,58,7,82,36, 
 ,81,23,38,4,53,2,15,69, 
87,73,67,50,30,21,16,45,94,60
88,6,65,80,63, ,51,93,45,44
71,51,73,80,16,56,53,76,85,99
33,61,46,78,95,22,80,3, ,84
12,6,2,58,11,21,62,13,35,26
64,49,30,35,18,35,69,14,68,93
 ,15,64,46,41,38,78,18,18,46
60,38,35,5, ,78,28,17,45,7
63,96,0,50,3,57,52,44, ,24
67,29,1,86,55,69,72,10,92,55
 ,48,5,84,46,74, ,46,79,37
 ,93,80,47,17, ,13,67, ,28
57,68,55,0,89,45, ,11,58,28
33,83,64,93,9,60, , ,96,28
10,27, ,65,51,61,41,70,10,7
49,17,0,4,41,1,23,8,35,64
86,23,52,71,50,70,18,97,34,91
15,55,88,1,37,10,91,53,28,7
2,79, ,76,0,30,94,32,11,34
33,46,92,11,9,43,38,67,89,98
 ,29, ,53,50,96,0,86,88,27
14,34,25,81,32,37,60,61, ,14
28, ,14,53,27, ,54, ,90,53
48,8,4,12,6,93,88,13,43,47
28, ,7,78,19,55,3,44,94,97
97,53,59,95,18,74,51,53,78,61
86,34,6,73,69,61,42,49,88,29
68,21,54,79,6,31,58,82,45,65
26,82,41,71,76,37,5,64,33,93
85,33,91,9,71,51,1,68,65,73
41,86,69,7,95,43,25,26,93,53
10,63,40,55,72,48,38,61,86,10
69, ,95,90,25, , ,36,54, 
86,18,32,71, ,33,87,89,72,34
76,80, , ,93,20,35,33,51,72
63,19,22,99,77,57,39, ,20, 
67, ,88,10,11,72,23,66,10,89
63,96,60,74,45, , ,63,7,39
72,68,53, ,19,46,48,46,61, 
70,6,51,48, ,55,39,38,42,42
18,91,46,29, ,91,2,30,77,47
97,81,86,2,97,19,3,22,28, 
21,88,55,26,27,11,6,35,45,72
 ,57,19,23, ,51,26, ,15,13
94,93,89,10,81, ,72,15,11,79
79,1,25, ,82, ,96,65, ,68
 ,79,32, ,5,19,25,45,54,99
92,88,71,70,24,86,7,72,70,23
47,41, ,86, ,53,58,98,20,6
52,35,23,75,62,29,21,28,49,48
20,91,47,26,59,58,63,50,38, 
 ,71,86, ,14,39,3,82,50, 
39,20,21,10,74,72,87,12, ,98
57,6,75,56,16,20,47,90,30,57
43,87,5,68,11,16,80,66,33,13
29,19,42,23,79, ,22,76, ,20
70,13,1,9,49, ,63,20,12,39
21, ,1,23,78,6,48,30,63,56
99,16,69,10,21,5,29,43, ,66
98,39,17,26,79,35,57,69,10,58
0,83,97,86, ,53,19,1,38,42
97, ,50,95, ,6,65,98,66,29
27,90,19, ,20,41,68,35,12,28
4,14,99,1,64,62,69, ,50,32
61,94,27,35,66,25,25,89,59,29
50,55,41, ,92, ,45,96,78,93
20,35,35,6,89,11,58,91,44,89
25, ,71,83,63,5,27,13,0, 
25,46,82,98,18,6,93, ,80,0
14,71,42,84,73,29,10,99,75,44
23,55,80,46,89,25,11,22,96,9
92,23,32,49,27,56,81,81,98, 
88,49,87,15, ,22,11,90,18,57
29,62,35,97,6,45,84, ,76,24
49,14, ,29,14,13,16, , ,29
22, ,28,54, ,75,84,62,32,90
8,24, ,38,84,51,11,85,53,61
72,83,53,71,99,19,9,57,8,27
77,56, ,41,77, ,85, , ,37
35,40,10,67,0,52,21,1,60,88
99,61, ,46, ,14,73,27,84,74
58,77,82,91,98,41,35,2,95,42
69,96, , ,57,62,44,6,32,21
73,75,7, ,10, ,18,28,7,31
49,7,20,33,74,15,89,16,4,75
35,11,32,42,66,54,63, , ,13
11,27,83,16,80,24,80,38,13,33
10,29,15,27,77,5,28,15,48,12
52,85,97,25,94,67,58,70,90,17
39,56,54, ,3,93,55,18,28,14
36,6,31, ,5,9,62,44,16,89
3,89,49,54,48,52,32,95,56,84
94,84,42,75,28, , ,58,68,65
45,19,2,22,25,98,41,4,49,54
4,89,15,4,55,5,84,98,76,85
0,12,77,66, ,21,67,40,19,31
44,8,86,43,9,59, ,43,6,40
47,94,71,39,18,31,72, ,18,63
92,26,85,95,98,50,63,66,26,0
84, ,6,90,20,99,2,9,58,50
99, ,70,72,91,2,24,21,92,71
43,28,84,36, , ,90,37,47,87
44,18,72,33,23,17,54,77,88,85
1,62,75, ,23,36,52,62,89,32
28,0,13, ,97, ,83,63,37, 
36, ,44,73,58,95,40,30,87,93
94,98,58,20,12,77,95,49,23, 
82,30,99, ,68,91,47,57,30, 
51,42, ,61,98, ,21, , ,91
 ,90,93,15,21,70,10,95,52,81
49,66,52,69,88, ,98,67,0,83
48,56,56, ,95,58,72, ,39,72
25,37,35,7,3,30,93,33,7,9
85,89,92,82, ,54,78,18,48,85
57,81,87,78,67,47,54,87,60,99
37,72,66,94,45, ,3,47,61,25
74,46,48, ,65,44,65,18,97,29
0,72,78,13,7, ,6, ,53,93
28,40,23,54,43,26,45,48,93,64
52,28,79,49,93,98,1, ,24,50
88,93,48,10,13, ,20,3,92,74
15,85,90,52,12, ,78,40, ,89
57,4,88,83,74, ,48,89,4, 
91,93,52,81,72,85,44,18,37,75
98, ,72,16,16,65,11,17,74,96
21,98,95,2,79,20,7,97,70,42
34,9, ,27,4,58,97,15,3,83
35,69,98,33,10,21,81,6,58,88
10,80,55,89,52,7,64,24,17,42
5,24,92,14,64,14, ,94, ,89
64, ,72,10,55, ,13,94,79,5
48,23,22,89,32,77,46,64,13,2
50,29,92,82,41,44,6,4,6,0
66, ,13,24,32, ,95, ,25,78
 ,50,3,81,64,39,79,9,18,59
94,70,73,84,91,36,34,31,82,48
99, ,79,27,47,84,91,55,22,90
13,17,43, ,81, ,30,99,52,48
3,76,80,37,73,57,40,72,25,62
97,10, ,10,37,96,91, ,79,62
7,75,0,35,74,88,71,87,15,92
10,59,72,22,22,67, ,43,21,29
