Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
8,3,18,80,27,89,56,63,72, 
34,97,75,46,95,0,45, ,2,17
21,74,73,91,38,11,98,54,84,6
 ,44,87,9,92,77, ,22,4, 
96, ,60, ,58,31,38,25,73,68
59,20,49,28,21,47,60,51,4,58
52,81,44,94,78,78,40,90,98,33
97,37,24,38,86,91,87,30,81,50
88,97,28,19,6,46, ,83,58,0
59,78,84,29,33,67,43,90,25,92
84,98,79,50,54,23, ,2,33,42
87,17,40,70,39,5,33,89,30, 
68,23, ,72,54,48,57,93, , 
89,47,33,20,4, ,35, ,3, 
95,58,4,37,22,94,88,87,74,7
36,32,62,28,71,9,87,55,33,92
66,54, ,41,88,35,95, ,42,16
96,8,53,74,87,3,64,65,23,60
68,86, ,96,56,49,65,35,91,46
19,3,19,64, , ,97,12,35,30
30,0,13,17,37,81,8,39,99,86
96,8,32,9,16,0,25,26,67,89
51,89,71, ,71,59,85,44,75,88
81,44,53,54,12,82,50,7,24,84
26,32,87,89,41,7,5,50,97,52
3, ,54,35,12,50, ,94,9,18
45,77,81,5,42,37,13,28,95,76
28,11,47,79,88,57,57,87, ,92
60,7,9, , ,44,26, ,75,67
22,79,44,44,71,40,24,50,18,29
 ,79,89,16,81,86,54,84, ,21
79, ,19,65,33,48,16,28,27,2
37,76,87,56,97,93,13,47,69,63
 ,12,15, ,11,88, ,26,76,85
7,5,51,55,59,6,52,73,50,93
1,9,49,12,86,34,56,35,52, 
 ,79,86,60,97,49,31,39,65,76
14,76,56,90,40,82,55,36,94,1
7,82,1,80,11,44,19,75,54,67
8,80,12,6,13,99,59,60,5,27
97,42,93,93,83, ,92,23,23,63
 ,72,75,13,92,76,35,92,90,96
33,44,72,0,78,94,95,40, ,53
91,84, ,57,86,88,31,62, ,35
0,9, ,19,26,9,13,16,1,94
30,7,62,42,15,61,42,56,87,23
35,39,50,35,83,11,10,33,58,99
17,20,88,45,53,91,1,38,87,3
4,85,34,88, ,87,13,86,37,19
16, ,6,36, ,23,45,23,80,94
 ,86,14,7, ,81,3,13,88,26
55,18,90,73,24,53,53,5, ,58
 ,98,57,38,21,90,3,18,25,86
23, ,76,6,35,51,11,92,66,87
15,29,17,81,0,26,14,53,66,48
15,96,8,75,82,14,76,60,19,32
32,19, ,72,62,86,47,61,95, 
71,12,30,29,81,32,68,72,12, 
51, ,37,41,56,19,66,39,75,67
60,53,64,59,9,5,23, ,61, 
85,22,96, ,36,71,35,67,29,49
19,61,91,15, ,76, ,62,25,45
62,82,87,10,3,15,91, ,52,31
42,80,19,81,9,14,11,5,83,56
27,52,88, ,40,51,57,5, ,89
0,6,22,10,64,52,31,17,61,72
47, ,72,44,20,67,75,85,89,0
67,70,25,6,11,81,59, ,32,71
33,78,23, ,13,0,51,7,57,72
42,77,77,92,69,76,39,58, ,3
59,49,89,81,76,83,56, ,80,54
51,78,4,50,69,65, ,2,29,86
3,25, ,81,20,1,34,0,79,30
66,27,17,34,13,71, ,33,15,31
57,72,27,33,5,69,3,62,86,69
 ,95,84,77,40,66,71,84,86,37
14,96,78,13,52,83,19,67,2,38
58,54,64,34,48,77,46,13,40,38
86,16,0,9,27,46,52,14,40,68
20, ,67,66,60, ,52,53,84,52
57,41,64,4,11,28,33,25,16,51
6, , ,24,28,48,2, ,44,24
13,49,32,92,53,99, ,8,74,64
43,7,73,97,53,56,19,41,93,70
22,75,78,28,34,51, ,58,59,67
21,48,92, ,71,24,79,90,69,39
21,90,51,30,36,88,20,76,54,88
87,68,59,21,27,26,34, ,86,51
30,97,70,34,14, ,40,6,74,68
95,57,45,40,79,18,65,86,40,59
60,38,86,11,11,57,75,29,7,87
4,75,75,94,7,60,33,70,44,82
60,63,55,57,62,50,50,37,87,41
 ,1,20,34,46,23, ,63,12,59
81,14,90,58,90,60,41, ,5,34
 ,80,33,31,50,15,13,32,29,91
50,32,13, ,47,28,18,62,71,4
96,84,61,39,10,79,12,30,75,83
83,4,49,75,14,90,28,18,55,77
19,62,19,55,97,17,49,82,90,20
38,15,84,55,91,5,90, ,10,98
 ,36,39,44,85,81,39,16,86,89
41, ,47,66,34,77,81,69,76,48
40,80,23,62,85,68, ,49,53,69
76,47,27,78,60,79,74,39, , 
84,25, ,52,83,8,25,2,24,99
90,68,10,99,67,60,4,32,59,7
 ,15,67,70, ,82,26,68,97,23
52,16,98, ,30, ,15,41, ,9
89,63,62,34, , ,33,52,1,46
42,52,40,87, ,44,1, , , 
14,33,80,78,52, ,54,90,17,21
97,77,63,36, ,44,21, ,54,72
86,11,30,93,34,77,99,27,94,98
55,75,10,94,43,23,53, ,83,40
35,81,50, ,27,10, ,66,57,25
63,35,14,84,13,51,72,5,78,10
84,7,43,25,42,94,42, ,56,20
8, ,62,44,14,23, ,7, ,18
 ,43,42,27,37,84, ,4,60,58
53,91,25,93, ,81,40,72,45,79
 ,16, ,10,51,42,69,98,57,97
60,94,14,53,20,2,71,16,13,82
38,9,91,80,74,20,20,76, ,30
69,25, , ,86,4,83,52,78,99
41,60,67,40,71,31,97,30,71,13
32,71,87,23,85,51,70,46,6,20
62,79,53,83,41,82,15,89,77,68
36,90,32,45,24,17,18,47,6,97
 ,79, ,32,46,24,73,36,68,0
8,80,12,21,71, ,68, ,48,62
9,91,24,94,29, ,30,37,57,67
85, , ,17,90,44,99,99,17,33
27,12,24, ,62,24,65,10,9,10
15,51,46, ,55,36,78,83, ,7
21,31,94,28,89,29,44,48,50,73
 ,68,39,55,37,29,32,1,93,7
88,28,88,38,24,57, ,26,24,25
10,77,68,83,69,54,70,97,88,98
95,30,16,43,29,88,5,21,41,21
86,80,74,16, ,15,43, ,16,22
 ,52,93,34,14,0,29,6,92,80
79,17,78, ,44,6,37,19,4,1
26, ,46,76,44,15,39,67,90,17
89,39,32,75,55,99,14,84,48,13
30,16, ,83,15,43,19,87,70,51
94,69,53, , ,26,28,89,35,82
 ,97,29,68,33,38,95,66,76,88
77,82,32,26,37,72,70,6,16,67
17,22,13,47,68,45,38,82,29,61
93,23,3,64,4,70,38,35,81,41
18,94,13,28,85,9,22, ,26,9
 ,41,90,9,30,7,39,58,82,11
14,0,76,57,48,30,89,12,51,5
12,54,39,87,83,33,96,22,55,94
1,0,96,70,34,30, ,84,28,86
80,83,82,2,72,50,84,77,72,46
24,50,11,71,31,90,43, ,25, 
81,75,39,7,35,7,99,4,4,85
55,34,29,18,3,14,71,16,50,27
2,68,67,52,88,47,55,88,59,6
16,47,11,98, ,25, ,61, ,28
 ,0,84,20,29,25,17,52,52,21
63,25,45, , ,90,35,81,57,84
5,87, ,5,55,15,60,18, ,70
79, ,70, ,50,4,94,85,2,32
78,60,11,78,34,96,85,17,47,87
94,5,81,90,64,89,17,59,66,20
97,5, ,22,40,88,81,44,62,61
99,36,1,1,53,50,37,59,61,20
69,40,91,23,20,1,68,62,25,99
3,34,17,60,76,80,90,98,7,35
5,48,74,43,74,80,93,19, ,79
85,71,51,29,0,68,56, ,30,86
81,16,38,76,21,37,69,83,49,30
77,50,38,81, ,68,17,59,67,55
 , ,62,10,88,9,41,42,42,61
29,35, ,52,32,94,87,94,81,37
 ,49,52,43,14,43,83,7,71, 
97,3, ,91,9,92,56,95,86,97
42,14,88, ,95,29,88,88,19,83
13,22,58,18,43, ,72,73,94,84
 ,1,31,10,81,23,60,66,60,40
 ,83,51,53,42,86,0,29,75,94
0,19,84,31, ,57,95,91, ,47
24,40,18,54,25,65,25,44,31,2
96,20,15,95,66, ,91,89, ,31
98,86,76,31,57,49,25,79,49,13
50,87,71,89,72,30,77,35,29,74
29, ,54,26,18,14,72,50,65,61
44, ,15,86,13,17,3,12,2,77
1,17,72,15,78,5,31,87,47,98
90, ,94,62, , ,22,46,86,93
26,76,43,45,81,78,92, ,8,40
51, ,96,7, ,94,23,79,69,5
39,45,14,24,47,42,6,72,90,52
8,86,39,93, ,98,99,19,49,56
68,46,96, ,41,7,65,40,48,19
89,40,78,83,25,67,72,76,54, 
95,64, ,81, ,29,85, ,65,63
88,54,52,43,80,53,36,30,74,0
49,85,52,59,70,61,71,73,38,48
35,53,12,57,3,43,24,12,86,95
96,16,73,91,5,31,41,13,68,41
29,24,13,31,10,57,83,74,63,69
 ,0,46,24,53,42,24,50,40,10
97,98,21,78,36,48,48,17,34,95
38,13,65,41,51,46,89,53,17,90
75,60,87,17,20,10,51,21,87,21
15,89,13,17,74,84,45,73,24,55
4, ,55,25,77,93, ,62,11, 
28,24,90,81,47,60,70, ,36,97
35,3,63,30,27,1,70,1,97,88
23, , ,73, ,10,1,44,40,34
0,89, ,67,69,18, ,6,68,94
84, ,94,33,47,71,39,17,23,62
72,60,98,98,73, ,3,87,86,69
38,89,14,73,47,78, ,10,96,4
7,2,81,88,81,87, ,62,74,13
93, , ,99,81,83,3,98,80,63
88,57,69,86,46,9,9,20,73,77
17,46,38,2,44, ,32, ,0,8
48,49,15, ,35,33,27,73,35,27
96,24,40,10,58,1,75,95,71,93
3,62,17,19,30,33,93,89,15,25
27, ,3,14, ,68,62,58, ,75
23,92,61,63,8,34,23,36,27,33
76,10,50,65,87,38,69,82,49,50
43,66,93,16,42,63,37,26,57,65
 ,3,2,39,83,84,29,8,63,12
53,48, ,22, ,80,54,23,82,92
59,7,18,14,33,37,62,9,63,33
99,53,38,12,1,43,81,5,88,26
97,69, ,78,19,3,87,35,55,52
13,20,39,80,60,65,97,52,85,28
18,86,49,46,33,82,57,21,74,35
1,18,30,56,1,20,16,25,29,71
 ,53,28,31,30,60,35,83,92,91
54,29,92,99,66,30,42,38,38,95
4,33, ,17,9, , ,25,47, 
84,94, ,24, ,7,86,89,15,37
34,66,65,76,63,31, , ,64,65
75,51,63,29,19,46, ,80,60, 
 ,67,60,92,42,88,74,67,76,83
80,33,82, ,63,79,80,21,37,34
 ,42,43,75,36,62,65,55,68,88
1,67,71,77,81,47,36,93,7,92
20,64,98,83,58,55,63,16,66,48
79,91,86,96,53,38,44,58,23,10
15,42,88,13,51,2,57,47,79,37
33,6,78,22, ,32,23,26,86,15
37,43,34,15,17,14,93, ,72,22
71,27,53,82,12,71,5,97,81,89
 ,49,3,64,15,82, ,12,59,63
 ,75, ,28, ,26,23,79,14,56
72,77,53,98,72,18,99,61,70,3
96,75,91,2,83,23,79,44,59,91
78,71,70,52,88,26,87,4,55,84
65,95,7,79,82,0,80,38,5,91
48,79,18,14, ,98,56,8,14,81
30,82, ,54,84,21,55,93,5,18
86,17,66,9, ,58,20, ,2,36
9, ,30,73,90,4,26,90,41,2
0,3,21,47,27,60,35,3, ,77
70,70,12,64,36,50,55, ,14,30
66,87,42,9,89,24,59,25,21,97
55,19, ,40,22,93,48, ,75,95
39,73,39,73,65,84,65,15,97,26
 ,8,30,4,33,97,37,92,21,75
91,70,36, ,21,93,68,57,70,27
48,70,62,60,75,39,77,32,46,2
51,17,36,42, ,69,38,50,57,66
78, ,40,71, ,18,65,67,4,97
29,67,84,93,12,39,71,31, ,61
32,23,89,15,15,49,32,62,39,24
80,14,46, ,79,52,23,7,67,87
34,67, ,21,54,60,35, ,49,98
91, ,44,96,69,88,55,22,74,69
42,55,2,44,40,54,36,94,93,3
59,50,99,61,24, ,66,24,56,14
55,66,96,71,92,81,22,6,72,97
3,15,83,40,55,52,14,88,17,89
23,65,44,81,50,62, ,77, ,17
32,19,83,3,45,32,30,4,0,67
65,62,72,6,62,61,96,79,15, 
60,85,33,99,41,96, ,14,41,57
84,71,14,28,48,76,3, ,98,27
42,45,93,53,0,36,25,19, , 
0,36,41,47, ,45,52,76,87,14
68,46,30,35, ,8,0,23,52,74
87, ,21,88,73,13,22,82,92,62
0,36,76,83,97,87,36,43,37,56
7,0,52, ,44,61,97,9,13,40
52,13,25,93, ,25,49,10,62,32
7,22,26,90,73,23,97,13,38, 
22,66,0,72,62,82,43,45,38,14
 , ,45,55,91, ,4,19,11,56
54,73,89,33,41,40,72,24,8,87
93, ,98,83,46,9,19,30,5,43
68,47,73,39,19,91, , ,51,17
87,0,21,13,29,80,26,74,64,84
53,46,90,27, ,44,3,76,30,14
 ,33,99,13,33,23,82,20,21,11
51,94,30,4,34,46,27,81,39,2
72,89,2,83, ,94,71,68,52,4
5,30,33,5,48,64,72,10,92,11
39,90, ,58,79,15,35,93, ,3
16,64,73,70, ,62,76,43,70,8
65,58, ,94,46,56,17,2,53,18
59,86,60,6, ,60,65,39,7, 
9,71,87,39,70,65,17, ,4,33
93,7,26,80,98,57,97,88,82,3
48,38,14,12,50,89,22,99,70,14
68, ,66,74,50,33,1,61, ,24
 ,75,51,20,20,19,84,69,73,24
65,0,98, , ,42,84,33,93,80
34,84,1,41, ,15,48,71,63,22
97,7,67,2,95,8,21,94,11,16
87,88,95,60,29, , ,64, ,31
97,30,67,6,34,88,98,84,58,25
81,47,9,29,69,75, ,5,88,59
80,53,40,63,82,97, , ,48,91
59,93,8,41,13,59,95,14,18,73
26,65,57,6,62,29,30,43,83,52
15,68,52,60,38,52,90, ,47,94
13,83, , , ,60,64,85,25,91
36,48,85,39,19,23,23,83,60,38
98,55,12,44,94,15, ,64,73,46
85,73, ,50,14,57,77,52,20,74
2,0,0,81, ,47,11,29,87,34
43,83,23,48,60,30,15,25, ,14
8,62,87,92,82,7, ,52,60,33
32,22,19,62,71,59,70,50,23,25
27,2,10,29,30,80,56,25,41,21
50,0,16,53,96,35,25,60,92,7
52,86,91,84,99,47,86,70,99,42
3,19,15,64,69,31,60,29,30,85
19,79,81,8,73,75,28,4,74,52
41,66,2,54,10,62,72,35,90,34
94,40,5,68,15,24,5,58,86,41
 ,3,25,62,36,14,0,41,30,92
2,35, ,25, ,12,68,81,36,17
86,4,54,25, ,55,22,85,1,55
60,40,51, ,24,78, , ,96, 
51,91,24,30,13,83,59,42,21,10
32,96,61,3,35,92,87,33,31,58
80, ,40,1,1,71,17,70,15,40
44,35,20,64, ,29,95,31,50,56
12,82,58, ,94,66,96,67,42,51
20,37, ,47,53,54,8,51,54,29
3,78,78,5, ,93,39,64,25,24
15,22,30,76,44,51,89,34,12,33
56,85,41,72,12,34,18,53,47,71
16,48,56, ,69, ,92,94,58,27
3,28,68,95, ,43,67,68,84,46
8,72, ,34,86,6,24,54,47,99
45,87,62,66, ,40,73,15,24,81
 ,74,26,10, ,57,50,48,88, 
12, ,19,61,2,39,2,20,95,39
31,45,24,90,42,20,91,13,86,4
52,15, ,36,60,8,89,0, ,96
27,49,90,80,52,79,54,1,86,6
28,63,53,83,46,1, ,50,9, 
14,67,0,25,92, ,98, ,62,81
21, ,68,49,64,62, ,64,34,82
54,37,19,45,5,15, ,37,71,97
46,20, ,11,24,5,81, ,18,34
50,31,35,82,70,77,74,29,34,6
90,13,34,12,78, ,29,10,2,70
99,52,98,97,11,99, ,51,52,6
39,11,14,28,81,73,56,8,95,21
97,87,38,50,25, ,64,67,56,11
27,34,25,92,27,70,76,4,93,44
69,39,43,17,52,61,96,63,27,71
35,72,96,5,20, ,89,12,96, 
97,70, ,67,15,81,60,7,9,98
 ,87, ,60,27,19,92,21,31,15
33,87,3,52,50,29, ,53,53,96
57,68,62,2,61,42,16,48,77,84
46,17,93,30,0,95,96,39, ,42
54,27,41,63,78,57,6,84,97,32
56,39,56, ,15,95,50,27,62,28
7,94,95, ,96,14, ,70,78,44
 ,59, ,59,54,92, ,21,24,46
5,57,40,31,42,58, ,39,23,96
43,70,67,57,12,66, ,11,75,41
 ,83,91,90,73,47,96,20,27,55
8,52,79,87, ,39,7,73,62,24
56,41,35,47, ,35,45,25,19,24
53,45,32,17,79,91,56,14,64,29
7,25,9,51,56,35,0,54,98,0
71,50,22,9,11,54,4,72,31,41
99, ,0, ,34,24,33,27,22,49
36,71,80,71,88,76,91, ,90,64
11,67,53,73,85,86,59,89,28,21
54,57, ,33,6, ,49,77,67,80
67,64, ,23,74,30, ,11,20,79
2,42,29,34,10,36,43,57,58,31
17,91,0,52,71,57,4,86,93,40
22,95,81,73,95,0,9,70,94,32
55,38,90,93,45,87, ,82,91, 
31,11,44,25,32,38,85,54,54,49
28,82, ,92,96,35, ,67,49,38
27,94,36,59, ,14,53,64,44,11
80,22,12,83,87,66,22,56,73,48
 ,62,92,65,69,51,27,29,71,26
55,66,44,74,77,81,49,41,68,82
53,45,93,23,42,65,71, ,16,90
12,30,49,95,42,74,54,26,2,58
42,32,79,56,99,45,46, ,95,60
91,61, ,70,51,99,40,18, ,98
37,36,39, ,14,25,73,55,75,52
26,17,14,67,31,30,86,5, ,53
78,26,41,97,14,29,52,78,48,45
67,11,81,41,1,52,62,22,19, 
34,9,98,72,91,22, ,16,11,20
49,47,2,81,13,45,34,3,91,1
38,90,85,94,5, ,54,96,39,38
20,10,73, ,1,65,63,12,14,61
93, ,42,61,78,45,66,55,81,80
30,66,39,45, ,42,93,21,79,79
22,64,47,94,12,5,53,78,20,32
33,68,11,45,34,9,5,95,3,77
13,28,64,53,55,98,60,16,57,63
86,48,45,45,34,65, ,93, , 
67, ,52,44, ,60,78,50,8,18
68, ,18,69,44,77,45, , ,34
 ,78,74,78,62,22,51,72,3,38
87,44,99,8,28,12,63,99,30,90
6,64,53,77,55,57,38,6,5,16
 ,28,88,39,50,17,23,7,84,58
99,99, ,2,52,64,40,97,78,20
67, ,10,54,42,61,81,76,2,82
42, ,11,5,11,25,89,69,2, 
20, ,81,86, ,67,39, ,81,12
71,1,1,15,19,3,15,42,76,60
 ,10,11,82,31,21,94,26,40,92
73,35, , ,37,83,40, ,50,41
60,32,70,77,84,50,47, ,24,6
25,96,6,55, ,34, ,94,21,97
 ,7,11,1,41,83,18,84, ,93
32,5,82,8, ,29,7,12,72,73
82,86,74,65,68,52,94,44,83,23
37,17,62,60,52,9,48,99,1,82
 ,34,21,52,19,60,17,97,76,22
79,21,5,13,17,11,6,95,81, 
1,25, ,40,8,6,28,87,99,67
21,92,72,78,27,16,61,18,90,22
75,29,14,54,9,26, ,19,79, 
47,1,38,8,5,15,96,56,94,42
84,70,82,30,55,86,94,66, , 
89, ,4,69,40, ,11, ,95,8
71,37,40,3,81,9,43,3,57,84
3, ,92,60,31, ,37,24,38,60
8,34,56,2,78,68,86,86,64,69
53,35,41, ,80, ,23,69,50,36
85,13,76,25,9,86,86,98,32,81
21,25,37,3,20,41,54,58,54,95
74,42,22,82,82,52, ,78,6,51
93,36,46,57, ,41,10,54,76,94
31,22,80,62, ,35,91,72,27,19
 ,65,69,43,28,1,79, ,1,79
79, ,14,80,61,71,27,76, ,45
28,95,71,28,18,20,22,6,13,92
56,29, ,86,19,58,0,82, , 
78,19,22,31,24, ,19,93,36, 
63, ,82,82,82,52,10,9,73,35
50,15,93,30,10,10,30,47,3,82
41,17,89,63,45,54,56,91,5,37
88,39,70, ,73,14,58,76,38,73
49,55, ,25,80,59,47,67,67,73
11,13,49,47,0,33,0,56,36,84
13,35,93,47,40,60, ,73,61,70
35,53,23,93,96,55,88,49,93,96
93,14,30,68,22,12,61,94,25,54
63,35,10,1,37,57, ,72,46, 
 ,82,50,45,36,41,84,87,99,4
41,22,66,56,28,98,40,57,22,6
32,82,11,11,10,96,23,90,71,28
49,74,7,81,33,88,35,82,42,59
9,3, ,94,46,52,90,21,86,61
86,5,85,35,19,92,39,75,23,96
10,17,27,81,91,30,93,31,13, 
33,4,35,80, ,49,46,53,61,3
93, ,24,80,5,74,70,68,13,27
12,43, ,3,14,50,8,12,69,75
91,4,4,32,25,6,49,62,61, 
76,88,38,6,1,9,84,36,47,81
75,33,68,57,5,72,53,75,93,26
75, ,60,64,26,91,89, ,84,30
13,65,18,46,12,76,35,74,12,27
80,12,31,20,0,58,87,99,43,99
86,94,27,85,23,61,54,37,97,2
9,11,86,3,56,85, ,80,6,50
73,8,17,14,80,6,82,89,54,83
56,70,65,64,1,19, ,28,94,66
92,3,21,59,25,83,16,79,35, 
8, ,28,71,58,67,63,63,30,38
85,50,74,39,82,84,83,56,23,68
 ,36,56,69,27,62,39,69,1,48
18,40,7,36,80,87,57,67,20,38
90,66,28,38,71,86,9,69,85,36
69,27,48,40,31, ,21,84,8,89
92,25,85,52,38, ,4,64,54,26
81,73,79,83,62,19,95,27,81,29
19,23,15,55,0,64,40,81,92,49
68,57,65,42,66,30,59,10,42,44
48,25,48,8,72,96,28, ,93,47
7,69, ,23,54,70,8,8,7,40
97, ,94,2,59,88,35,27,89,28
61, , , ,82,36,27,6,89,19
83,4, ,11,51,19,47,33,41,70
79,79, ,56,92,57,90,79,20,6
86,55,93,60,44, ,88,13,5, 
81,71,86,80,57,0,36,10, ,4
73, ,30,26, ,94,75,55,90,36
74,10,1,11,85,2,97,97,6,62
71, ,47,2,67, ,20,34, ,36
57,91,27,57,78, ,56,84,12,75
34,55,5,2,6,77, ,3,66,84
35,17,19,30,84,22,96,29,0,29
12,19,83,27,54,73, ,91,95,64
48,65,23,51,61,80,68,22,41, 
91,33,88,56,4, ,47,14, ,38
43, ,0,36,27,62,4,59,17,92
81,32, ,79,18,63,64,45,7,35
41,39,98,69,40, ,68, , ,78
 ,50, ,14,37,33,29,71,88,44
64, , ,8,61,38,77,84,68, 
82,68,38,33, , ,74,83,6,39
60,34,41,15, ,73,7,10,72,50
48,52,10,71,0,22,83,7,66, 
 ,3,52,12,23,77,61, ,14,20
83,8, ,82,52,10,2,43,55,17
59,53,14, ,24,75,37,49,66,28
28,66,21,90,68,44,47,91,98,47
36,68, ,18,49,49,22,72,89,60
54,61, , ,83,45, , ,26,37
34,21,49,89,40,41, ,2,1,8
 ,55,24, ,51,93, ,94, ,16
12,9, ,71,57,29,20,13,23,91
70,99,52,48,38,63,24,68,79,36
57,41,44,91,25,16,41,36,17,42
 ,6, ,57,29,21,73,31,56,71
44, ,60,72,28,93,9,7, ,27
44,9,22,44,99,30,48,66,35,50
 ,17,98, , ,42,33,60,24,13
71,7,97,20,43,7,49,88,22,93
93,91,51,18,78,84,98,22,69,68
40, ,89,4,17,50,84,84,37,30
15,97,59,87,59,24,70,89,95,16
84,5,53,81,27,3,72,7,91,88
24,24, ,13, ,7,21,39,61,17
83,53,87,88,58, ,46,16,55,72
66,76,2,78,29,47, ,93,40,51
 ,9,68,39,15,95,64,70,0,9
2,49,11, ,37,25,72,97,70,21
70,50,81, ,22,1,92,72,55,46
21,25,63,7,98,66,31,4,64,19
31,20,26,66, ,13,97,7,67, 
12,76,86, ,91,26, ,14,38,64
 ,30,4,28, ,36,15,24,4,6
9, ,7,91,9, ,43, ,71,75
70,78,40,33,13,16,67,23,90,29
56,12,82,48,33,30,28,21,98,80
16,26,4,18,81,75,87,56,95,24
29,32,64,26,9, ,26,1,8,28
32,78,64,26,62,59,61,22,79,44
87,17,55,23,70,67,28,73,12,26
32,65, ,88,80,56,52,41,64,89
31,95,68,8,54,87,40,94,74,44
48, ,1,20,73,56,12,97,66,55
92,15,3,16,63,81,48, ,50,18
65,75,12,64, ,2,65,78,17,70
19,33,53,83,32,69,41, ,8,98
40,74,3,34, ,16,21,88,36,37
92, ,61,37,46,12,17,82,8,62
69,59,71,11,31,64,45, ,7,85
2,50,47,30,12,2,85,14, ,9
52,73,93, ,40,7, ,10,16,4
89,32,46,90,1,24, ,76,93, 
13, ,40,11,64,21,72,12,73,63
8,62,87,28,25,57,35,56, ,68
19,2,8,55,16,88,82,39,38,18
37,59,75,64,16,31,69,79,77,2
8,71,41,82,23,82,41,69,2,68
66,55,33,13,69,4,7, ,49,51
10,11,94,41,55,79, ,79,78,66
23,8,14,3,66,36, ,88,73,60
 ,16,74,33,23,67,2,25,17,27
24,12,90,49,87,58,27,94,67,57
38,79,14,52,45,54,74,30,80,62
13, ,41,65,64, ,54,25,71,38
72,5,53,93,45,64,41,29,18,78
90,63,1,78, ,17,2,2,55,22
27,4,38,65,0,29, ,0,27,16
74,23,48,74,81,0,85,25,34,86
 ,78,71,15,87,14,91,17,9,37
 ,95, ,80,70,17,87,85,18,26
54,51, ,42,24,39,43,91,12,18
 ,19,83,16,73,25,69,13,49, 
79, ,18, ,44,51,40,53,89,30
83,70,24,88,82,54,72,49,53,54
67,55,75,54,74,62,84,76,1,14
74,88,3,89, ,44,69,10,25,31
93,52,0,28,86,24,68,59, ,97
53,49,68,18,24, ,15,93,82,52
4,4,9,22, ,18,94,66,80,43
80,36,83,51,49,3,51,65,52,2
27,89,93,65,91,73,76, ,60,81
27,15,79, ,60,92,33,84,40,79
52, ,26,91,72,14,62,82,31,36
22,78,80,69, ,48,44, ,59,96
64,1,22,22,41,67,39,25,75,15
9,93, ,94,58,41,87,10,32,90
 ,44,94,96,2,25,16,72,26, 
71,28,39,23,83,24,94,18, ,2
54,68,23,14,95,67,12,29,37,49
28,12,1,20,87,99,28,21,52, 
48,14,89,78,50, ,38,71,54,3
74,97,33,41,76,91,42,38,58,70
1,40,46,90,84,74,84,33,97, 
74,65,11,36,92,74,89,7,15,19
4,90,97,97,59,89,41,31,89,57
56,50,1,74,77,32,6,45,84,20
15,77,66,10,78,38,0,79,46,18
48,4,73,59,92,1,91,64,89,12
42, ,42,82,86,61,85,13,85,0
55,44,71,27,13, ,80,93,86,64
19, ,28,4,27,5,32,8,24,1
9,53,94,45,84,42,97,5,30,68
 ,73,33,94,59,11,84,65,20,81
47,40,58,67,15,52,77, , ,61
 ,20,32,13,97,79,31,7,19,49
36, ,13,92,13,1,5,96,55,46
25,93, ,71,20,62,94, ,14,91
2,58,80,26,97, , ,95, ,89
69,10,52,59,71,60,54,86,25,39
17,86, ,31,54,84,42,82, , 
 ,44,54,11,72,68,88,88,25,5
6,2, ,74,30,52,13,72,99,52
51,77,38,38,11,49, ,49,99,37
 ,95,93,17,49,44,25,52,45,87
 ,99,85,17,22,69,37,55, ,64
94,45,17,34,72,61, ,97,61, 
79,42,87,34,58,50,74,37,83,90
24, ,85,61,84,65,2,47,71,33
9,43,53,70,70,64,50,86,53,19
70,42, , , , ,40, , ,84
81, ,52,35,77,27,10,58,83, 
68,0,28,77,77,18,88,99,52,88
89,57,22,53,5,7,89,12,81,87
1,20,5,43,32,87,43,17,68,45
21,48,62,29,50,2,22,42,43,86
17,98,20,26,86,62,25,18,71,31
65,74,57,16,3,76,77,81,89,86
81,83,59,95,50,52,61, ,18,20
48,95,1,51,59,87,41,19, ,21
26,71,86,7,51,10,1, ,71,35
36,84,31,59,74,71,82,90, ,22
20,23,43,66, , ,45,38,4,72
22,5,94,61,14,67,94,11,19,43
 ,40,9,26,65,23,11,2,40,51
41,45,70, ,88,46,39,71,20,54
98,94,55,97,80,97, ,72,46,38
31,83,31, , ,14,14,65,80,13
57,1,56,49,65,72,33,96,66,10
88,68,11, ,92,73,51,14,90,83
40,92,13,41,63,40,58,32,77,20
59, ,10,98,18,28,14,30,21,1
91,92, ,59,89, ,10,14, , 
32,69,61,89,6,35,47,80,7,95
32,26,39,76,41,79,53,25,46,91
 ,27,83, ,22,35,8,1,37,71
95,79,88,23,48,29, ,64,4,30
70,2,9,88,6,16,25,99, ,32
33,93,20, ,87,76,88,19,33,60
73,52,87,21,77,18,74,93,19,65
32,23,87,11,71,43,39,36,73,13
 ,31,73,45,50, ,56,17,9,22
26,93,40,65,59,35,91,4,7,88
85,93,32,21, ,44,41, ,11,88
55, ,91,7,25,31,39, ,83,88
53,58,55,10,78,73,98,15,20,23
 ,73,23,26,96,58,23,72,24,2
 ,23,39, ,55,41,60,53,63,47
46,60, ,83,29,98,77,95, , 
23,90,70, ,57, ,21, ,12, 
72,5,37,31,57,52,10,88,90,96
61,18,75,9,53,27,32,81,66,5
21,76,18,66,44,70,80,2,30,35
 ,62,13,90,61,88,25,61,66,24
71,45, ,34,24,91,48,22,86,48
78, ,63,5,36,51,46,48,99,27
41,71,40,23,30,46,19,57,77,6
33,75,81,72,41,60,91, ,32, 
